row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
104,GHENT UNIVERSITY,37058,,24.83780160857908847184986595174262734584,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
105,UNIVERSITY OF OXFORD,36943,,25.25153793574846206425153793574846206425,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
106,STANFORD UNIVERSITY,36086,,30.84273504273504273504273504273504273504,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
107,UNIVERSITE PARIS SACLAY,36077,,19.74657909140667761357416529830322933771,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
108,ERASMUS MC,35974,,20.34728506787330316742081447963800904977,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
109,MASSACHUSETTS INSTITUTE OF TECHNOLOGY (MIT),35959,,57.9049919484702093397745571658615136876,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
110,UNIVERSITY OF MELBOURNE,35284,,22.88197146562905317769130998702983138781,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
111,RUSSIAN ACADEMY OF SCIENCES,35140,,13.15612130288281542493448146761512542119,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
112,CHINA MEDICAL UNIVERSITY,34684,,16.05740740740740740740740740740740740741,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
113,UPPSALA UNIVERSITY,34573,,20.94064203513022410660205935796486977589,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
114,CHINA ACADEMY OF CHINESE MEDICAL SCIENCES,34511,,15.83799908214777420835245525470399265718,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
115,MAYO CLINIC,34037,,23.01352265043948613928329952670723461799,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
116,WUHAN UNIVERSITY,34001,,15.97791353383458646616541353383458646617,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
117,UNIVERSITY OF ILLINOIS SYSTEM,33852,,20.65405735204392922513727882855399633923,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
118,DUKE UNIVERSITY,33498,,23.32729805013927576601671309192200557103,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
119,BRIGHAM & WOMEN'S HOSPITAL,33353,,25.09631301730624529721595184349134687735,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
120,"NATIONAL INSTITUTE OF PHARMACEUTICAL EDUCATION & RESEARCH, S.A.S. NAGAR (MOHALI)",33215,,19.15513264129181084198385236447520184544,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
121,UNIVERSITY SYSTEM OF MARYLAND,33090,,19.36220011702750146284376828554710356934,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
122,ANHUI MEDICAL UNIVERSITY,33050,,14.82727680574248541947061462539255271422,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
123,UNIVERSITY SYSTEM OF GEORGIA,32922,,23.49892933618843683083511777301927194861,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
124,UNIVERSITY OF PITTSBURGH,32829,,19.71711711711711711711711711711711711712,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
125,JOHNSON & JOHNSON,32784,,19.00521739130434782608695652173913043478,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
126,UNIVERSITY OF GRONINGEN,32547,,20.16542750929368029739776951672862453532,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
127,STATE UNIVERSITY OF NEW YORK (SUNY) SYSTEM,32364,,17.87078961899503036996134732192159028161,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
128,"SHANGHAI INSTITUTE OF MATERIA MEDICA, CAS",32334,,20.59490445859872611464968152866242038217,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
129,MERCK & COMPANY,32263,,16.36054766734279918864097363083164300203,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
130,UNIVERSITY OF MACAU,32151,,26.57107438016528925619834710743801652893,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
131,KING'S COLLEGE LONDON,32111,,21.45023380093520374081496325985303941216,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
132,NATIONAL & KAPODISTRIAN UNIVERSITY OF ATHENS,31886,,16.72927597061909758656873032528856243442,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
133,NANJING UNIVERSITY,31515,,18.1224841863139735480161012075905692927,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
134,NAVAL MEDICAL UNIVERSITY,31340,,18.26340326340326340326340326340326340326,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
135,UNIVERSIDADE DE COIMBRA,31097,,26.57863247863247863247863247863247863248,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
136,UNIVERSITY OF BRITISH COLUMBIA,30908,,20.99728260869565217391304347826086956522,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
137,UNIVERSITY OF FLORENCE,30888,,20.4963503649635036496350364963503649635,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
138,UNIVERSITY OF MANCHESTER,30848,,24.71794871794871794871794871794871794872,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
139,UNIVERSITY OF NOTTINGHAM,30838,,32.42691903259726603575184016824395373291,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
140,UNIVERSITY OF LIVERPOOL,30393,,23.76309616888193901485535574667709147772,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
141,PURDUE UNIVERSITY SYSTEM,30350,,23.27453987730061349693251533742331288344,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
142,PURDUE UNIVERSITY,30295,,23.37577160493827160493827160493827160494,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
143,RADBOUD UNIVERSITY NIJMEGEN,29819,,21.16323633782824698367636621717530163236,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
144,INDIAN INSTITUTE OF TECHNOLOGY SYSTEM (IIT SYSTEM),29739,,20.203125,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
145,UNIVERSITY OF CALIFORNIA LOS ANGELES,29513,,25.0322307039864291772688719253604749788,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
146,GENENTECH,29117,,22.60636645962732919254658385093167701863,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
147,GUANGZHOU MEDICAL UNIVERSITY,29048,,15.51709401709401709401709401709401709402,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
148,UNIVERSITY OF BASEL,28992,,19.70904146838885112168592794017675050986,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
149,UNIVERSITY OF MINNESOTA SYSTEM,28919,,17.56925880923450789793438639125151883354,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
150,ROCHE HOLDING USA,28897,,22.26271186440677966101694915254237288136,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
151,UNIVERSITY OF HELSINKI,28867,,24.69375534644995722840034217279726261762,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
152,SORBONNE UNIVERSITE,28862,,20.01525658807212205270457697642163661581,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
