row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
169,TEXAS A&M UNIVERSITY SYSTEM,64677,,44.75916955017301038062283737024221453287,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
170,HUN-REN,64298,,39.25396825396825396825396825396825396825,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
171,ARIZONA STATE UNIVERSITY,64096,,36.45961319681456200227531285551763367463,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
172,NICOLAUS COPERNICUS ASTRONOMICAL CENTER OF THE POLISH ACADEMY OF SCIENCES,64070,,47.07567964731814842027920646583394562821,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
173,MONASH UNIVERSITY,63991,,43.88957475994513031550068587105624142661,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
174,UNIVERSITY OF BERN,63909,,40.34659090909090909090909090909090909091,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
175,JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,63828,,25.44976076555023923444976076555023923445,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
176,"NANJING INSTITUTE OF ASTRONOMICAL OPTICS & TECHNOLOGY, NAOC, CAS",63813,,24.04408440090429540316503391107761868877,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
177,SOUTHWEST RESEARCH INSTITUTE,63799,,27.78702090592334494773519163763066202091,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
178,ARIZONA STATE UNIVERSITY-TEMPE,63462,,36.76825028968713789107763615295480880649,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
179,UNIVERSITY OF TRIESTE,63326,,61.96281800391389432485322896281800391389,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
180,UNIVERSITY OF WARWICK,63242,,28.27089852481001341081805990165400089405,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
181,UNIVERSITY OF CALIFORNIA IRVINE,63195,,51.4198535394629780309194467046379170057,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
182,TEXAS A&M UNIVERSITY COLLEGE STATION,62905,,45.64949201741654571843251088534107402032,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
183,LOS ALAMOS NATIONAL LABORATORY,62632,,39.71591629676601141407736207989854153456,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
184,AUTONOMOUS UNIVERSITY OF MADRID,62144,,46.90113207547169811320754716981132075472,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
185,UNIVERSITY OF MINNESOTA SYSTEM,61990,,39.40877304513668150031786395422759059123,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
186,UNIVERSITY OF FLORIDA,61679,,43.68201133144475920679886685552407932011,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
